start_time,longShortRatio,time
1712937600000,0.87,1712937600
1712941200000,0.88,1712941200
1712944800000,0.86,1712944800
1712948400000,1.09,1712948400
1712952000000,1.02,1712952000
1712955600000,0.92,1712955600
1712959200000,1.0,1712959200
1712962800000,0.97,1712962800
1712966400000,0.88,1712966400
1712970000000,0.8,1712970000
1712973600000,1.12,1712973600
1712977200000,1.23,1712977200
1712980800000,1.13,1712980800
1712984400000,0.79,1712984400
1712988000000,1.11,1712988000
1712991600000,0.87,1712991600
1712995200000,0.84,1712995200
1712998800000,1.23,1712998800
1713002400000,0.93,1713002400
1713006000000,0.94,1713006000
1713009600000,1.01,1713009600
1713013200000,1.02,1713013200
1713016800000,0.97,1713016800
1713020400000,1.16,1713020400
1713024000000,0.9,1713024000
1713027600000,0.86,1713027600
1713031200000,1.19,1713031200
1713034800000,0.75,1713034800
1713038400000,0.87,1713038400
1713042000000,1.16,1713042000
1713045600000,1.1,1713045600
1713049200000,0.9,1713049200
1713052800000,0.99,1713052800
1713056400000,1.01,1713056400
1713060000000,0.86,1713060000
1713063600000,0.97,1713063600
1713067200000,1.03,1713067200
1713070800000,1.05,1713070800
1713074400000,1.09,1713074400
1713078000000,0.82,1713078000
1713081600000,0.9,1713081600
1713085200000,0.81,1713085200
1713088800000,1.22,1713088800
1713092400000,0.82,1713092400
1713096000000,1.14,1713096000
1713099600000,0.9,1713099600
1713103200000,0.77,1713103200
1713106800000,1.15,1713106800
1713110400000,1.1,1713110400
1713114000000,0.93,1713114000
1713117600000,1.29,1713117600
1713121200000,0.99,1713121200
1713124800000,0.8,1713124800
1713128400000,0.99,1713128400
1713132000000,1.1,1713132000
1713135600000,1.11,1713135600
1713139200000,0.89,1713139200
1713142800000,0.92,1713142800
1713146400000,0.95,1713146400
1713150000000,1.04,1713150000
1713153600000,0.91,1713153600
1713157200000,1.28,1713157200
1713160800000,1.18,1713160800
1713164400000,0.8,1713164400
1713168000000,0.99,1713168000
1713171600000,1.14,1713171600
1713175200000,0.85,1713175200
1713178800000,0.76,1713178800
1713182400000,1.08,1713182400
1713186000000,0.94,1713186000
1713189600000,0.83,1713189600
1713193200000,1.02,1713193200
1713196800000,0.97,1713196800
1713200400000,0.95,1713200400
1713204000000,0.95,1713204000
1713207600000,0.94,1713207600
1713211200000,0.91,1713211200
1713214800000,0.91,1713214800
1713218400000,1.08,1713218400
1713222000000,1.06,1713222000
1713225600000,0.94,1713225600
1713229200000,1.05,1713229200
1713232800000,0.98,1713232800
1713236400000,0.83,1713236400
1713240000000,0.82,1713240000
1713243600000,1.05,1713243600
1713247200000,1.28,1713247200
1713250800000,1.06,1713250800
1713254400000,0.88,1713254400
1713258000000,0.97,1713258000
1713261600000,0.91,1713261600
1713265200000,1.16,1713265200
1713268800000,0.96,1713268800
1713272400000,0.93,1713272400
1713276000000,0.92,1713276000
1713279600000,0.93,1713279600
1713283200000,1.24,1713283200
1713286800000,0.97,1713286800
1713290400000,1.11,1713290400
1713294000000,0.86,1713294000
1713297600000,1.23,1713297600
1713301200000,1.34,1713301200
1713304800000,0.95,1713304800
1713308400000,0.96,1713308400
1713312000000,1.05,1713312000
1713315600000,0.96,1713315600
1713319200000,0.86,1713319200
1713322800000,0.96,1713322800
1713326400000,1.21,1713326400
1713330000000,1.03,1713330000
1713333600000,0.91,1713333600
1713337200000,0.76,1713337200
1713340800000,0.9,1713340800
1713344400000,1.01,1713344400
1713348000000,0.86,1713348000
1713351600000,0.82,1713351600
1713355200000,0.92,1713355200
1713358800000,1.12,1713358800
1713362400000,0.86,1713362400
1713366000000,0.92,1713366000
1713369600000,0.98,1713369600
1713373200000,1.25,1713373200
1713376800000,1.03,1713376800
1713380400000,0.99,1713380400
1713384000000,0.94,1713384000
1713387600000,1.17,1713387600
1713391200000,1.29,1713391200
1713394800000,0.75,1713394800
1713398400000,1.01,1713398400
1713402000000,0.85,1713402000
1713405600000,1.04,1713405600
1713409200000,1.18,1713409200
1713412800000,0.7,1713412800
1713416400000,0.75,1713416400
1713420000000,1.06,1713420000
1713423600000,1.07,1713423600
1713427200000,0.98,1713427200
1713430800000,1.21,1713430800
1713434400000,1.14,1713434400
1713438000000,1.16,1713438000
1713441600000,0.87,1713441600
1713445200000,1.08,1713445200
1713448800000,1.04,1713448800
1713452400000,1.0,1713452400
1713456000000,1.11,1713456000
1713459600000,0.81,1713459600
1713463200000,1.1,1713463200
1713466800000,1.02,1713466800
1713470400000,1.0,1713470400
1713474000000,1.08,1713474000
1713477600000,1.06,1713477600
1713481200000,0.83,1713481200
1713484800000,0.71,1713484800
1713488400000,0.85,1713488400
1713492000000,1.02,1713492000
1713495600000,1.08,1713495600
1713499200000,1.13,1713499200
1713502800000,0.86,1713502800
1713506400000,1.32,1713506400
1713510000000,0.89,1713510000
1713513600000,1.02,1713513600
1713517200000,1.02,1713517200
1713520800000,1.09,1713520800
1713524400000,1.04,1713524400
1713528000000,0.95,1713528000
1713531600000,0.95,1713531600
1713535200000,1.0,1713535200
1713538800000,1.03,1713538800
1713542400000,0.96,1713542400
1713546000000,1.24,1713546000
1713549600000,0.89,1713549600
1713553200000,0.94,1713553200
1713556800000,0.91,1713556800
1713560400000,1.2,1713560400
1713564000000,0.8,1713564000
1713567600000,0.93,1713567600
1713571200000,0.98,1713571200
1713574800000,1.1,1713574800
1713578400000,1.19,1713578400
1713582000000,1.06,1713582000
1713585600000,1.05,1713585600
1713589200000,1.08,1713589200
1713592800000,0.88,1713592800
1713596400000,0.75,1713596400
1713600000000,0.91,1713600000
1713603600000,0.92,1713603600
1713607200000,0.97,1713607200
1713610800000,1.03,1713610800
1713614400000,1.03,1713614400
1713618000000,1.07,1713618000
1713621600000,0.97,1713621600
1713625200000,1.34,1713625200
1713628800000,0.96,1713628800
1713632400000,1.08,1713632400
1713636000000,0.84,1713636000
1713639600000,0.94,1713639600
1713643200000,0.91,1713643200
1713646800000,1.13,1713646800
1713650400000,1.09,1713650400
1713654000000,1.16,1713654000
1713657600000,0.97,1713657600
1713661200000,1.04,1713661200
1713664800000,1.27,1713664800
1713668400000,0.97,1713668400
1713672000000,0.91,1713672000
1713675600000,0.9,1713675600
1713679200000,1.0,1713679200
1713682800000,0.95,1713682800
1713686400000,0.88,1713686400
1713690000000,0.92,1713690000
1713693600000,1.29,1713693600
1713697200000,1.29,1713697200
1713700800000,0.77,1713700800
1713704400000,1.0,1713704400
1713708000000,1.02,1713708000
1713711600000,1.19,1713711600
1713715200000,0.82,1713715200
1713718800000,1.16,1713718800
1713722400000,0.7,1713722400
1713726000000,0.76,1713726000
1713729600000,1.16,1713729600
1713733200000,1.18,1713733200
1713736800000,1.2,1713736800
1713740400000,0.79,1713740400
1713744000000,0.91,1713744000
1713747600000,1.06,1713747600
1713751200000,1.06,1713751200
1713754800000,1.25,1713754800
1713758400000,1.04,1713758400
1713762000000,1.26,1713762000
1713765600000,0.84,1713765600
1713769200000,0.92,1713769200
1713772800000,0.96,1713772800
1713776400000,0.96,1713776400
1713780000000,1.31,1713780000
1713783600000,0.83,1713783600
1713787200000,0.98,1713787200
1713790800000,0.95,1713790800
1713794400000,0.86,1713794400
1713798000000,0.93,1713798000
1713801600000,1.07,1713801600
1713805200000,1.19,1713805200
1713808800000,1.07,1713808800
1713812400000,1.1,1713812400
1713816000000,0.88,1713816000
1713819600000,1.16,1713819600
1713823200000,1.43,1713823200
1713826800000,0.85,1713826800
1713830400000,1.24,1713830400
1713834000000,0.89,1713834000
1713837600000,0.84,1713837600
1713841200000,0.96,1713841200
1713844800000,0.92,1713844800
1713848400000,1.19,1713848400
1713852000000,0.85,1713852000
1713855600000,0.8,1713855600
1713859200000,1.14,1713859200
1713862800000,0.92,1713862800
1713866400000,1.14,1713866400
1713870000000,0.85,1713870000
1713873600000,1.07,1713873600
1713877200000,1.09,1713877200
1713880800000,1.1,1713880800
1713884400000,0.82,1713884400
1713888000000,1.21,1713888000
1713891600000,1.09,1713891600
1713895200000,1.02,1713895200
1713898800000,0.85,1713898800
1713902400000,0.9,1713902400
1713906000000,1.2,1713906000
1713909600000,0.98,1713909600
1713913200000,0.97,1713913200
1713916800000,1.07,1713916800
1713920400000,0.99,1713920400
1713924000000,0.79,1713924000
1713927600000,1.17,1713927600
1713931200000,1.37,1713931200
1713934800000,0.87,1713934800
1713938400000,0.95,1713938400
1713942000000,0.83,1713942000
1713945600000,0.93,1713945600
1713949200000,0.83,1713949200
1713952800000,1.19,1713952800
1713956400000,1.07,1713956400
1713960000000,0.86,1713960000
1713963600000,0.84,1713963600
1713967200000,0.87,1713967200
1713970800000,0.91,1713970800
1713974400000,1.03,1713974400
1713978000000,1.04,1713978000
1713981600000,0.72,1713981600
1713985200000,0.92,1713985200
1713988800000,1.01,1713988800
1713992400000,1.19,1713992400
1713996000000,0.77,1713996000
1713999600000,1.12,1713999600
1714003200000,1.19,1714003200
1714006800000,0.71,1714006800
1714010400000,1.1,1714010400
1714014000000,1.03,1714014000
1714017600000,0.98,1714017600
1714021200000,0.73,1714021200
1714024800000,1.0,1714024800
1714028400000,0.73,1714028400
1714032000000,0.86,1714032000
1714035600000,1.02,1714035600
1714039200000,0.85,1714039200
1714042800000,1.1,1714042800
1714046400000,0.89,1714046400
1714050000000,0.89,1714050000
1714053600000,1.0,1714053600
1714057200000,1.16,1714057200
1714060800000,1.13,1714060800
1714064400000,1.03,1714064400
1714068000000,1.03,1714068000
1714071600000,1.05,1714071600
1714075200000,0.87,1714075200
1714078800000,1.16,1714078800
1714082400000,0.93,1714082400
1714086000000,0.88,1714086000
1714089600000,0.86,1714089600
1714093200000,1.05,1714093200
1714096800000,1.13,1714096800
1714100400000,0.93,1714100400
1714104000000,0.89,1714104000
1714107600000,1.12,1714107600
1714111200000,0.74,1714111200
1714114800000,1.07,1714114800
1714118400000,1.06,1714118400
1714122000000,1.04,1714122000
1714125600000,0.81,1714125600
1714129200000,1.06,1714129200
1714132800000,0.95,1714132800
1714136400000,1.09,1714136400
1714140000000,0.97,1714140000
1714143600000,0.96,1714143600
1714147200000,1.09,1714147200
1714150800000,1.35,1714150800
1714154400000,0.96,1714154400
1714158000000,0.77,1714158000
1714161600000,1.04,1714161600
1714165200000,1.05,1714165200
1714168800000,0.82,1714168800
1714172400000,0.98,1714172400
1714176000000,0.83,1714176000
1714179600000,0.8,1714179600
1714183200000,1.14,1714183200
1714186800000,0.97,1714186800
1714190400000,0.86,1714190400
1714194000000,0.89,1714194000
1714197600000,1.06,1714197600
1714201200000,1.0,1714201200
1714204800000,0.92,1714204800
1714208400000,0.91,1714208400
1714212000000,0.71,1714212000
1714215600000,1.06,1714215600
1714219200000,1.1,1714219200
1714222800000,1.23,1714222800
1714226400000,0.94,1714226400
1714230000000,0.76,1714230000
1714233600000,0.82,1714233600
1714237200000,1.24,1714237200
1714240800000,1.02,1714240800
1714244400000,0.92,1714244400
1714248000000,0.96,1714248000
1714251600000,1.0,1714251600
1714255200000,1.05,1714255200
1714258800000,1.09,1714258800
1714262400000,1.52,1714262400
1714266000000,1.01,1714266000
1714269600000,1.33,1714269600
1714273200000,1.02,1714273200
1714276800000,0.78,1714276800
1714280400000,1.09,1714280400
1714284000000,0.91,1714284000
1714287600000,0.91,1714287600
1714291200000,0.74,1714291200
1714294800000,0.92,1714294800
1714298400000,0.72,1714298400
1714302000000,0.75,1714302000
1714305600000,1.18,1714305600
1714309200000,1.28,1714309200
1714312800000,0.78,1714312800
1714316400000,1.02,1714316400
1714320000000,1.21,1714320000
1714323600000,1.16,1714323600
1714327200000,1.2,1714327200
1714330800000,0.64,1714330800
1714334400000,0.81,1714334400
1714338000000,1.13,1714338000
1714341600000,0.81,1714341600
1714345200000,1.07,1714345200
1714348800000,0.85,1714348800
1714352400000,0.9,1714352400
1714356000000,0.78,1714356000
1714359600000,0.83,1714359600
1714363200000,1.21,1714363200
1714366800000,0.89,1714366800
1714370400000,0.89,1714370400
1714374000000,1.11,1714374000
1714377600000,0.91,1714377600
1714381200000,1.38,1714381200
1714384800000,0.99,1714384800
1714388400000,0.81,1714388400
1714392000000,1.21,1714392000
1714395600000,0.82,1714395600
1714399200000,1.08,1714399200
1714402800000,1.07,1714402800
1714406400000,0.79,1714406400
1714410000000,1.35,1714410000
1714413600000,0.83,1714413600
1714417200000,1.04,1714417200
1714420800000,0.8,1714420800
1714424400000,0.97,1714424400
1714428000000,1.23,1714428000
1714431600000,1.01,1714431600
1714435200000,1.3,1714435200
1714438800000,0.71,1714438800
1714442400000,1.0,1714442400
1714446000000,0.85,1714446000
1714449600000,0.84,1714449600
1714453200000,0.94,1714453200
1714456800000,1.24,1714456800
1714460400000,0.78,1714460400
1714464000000,0.77,1714464000
1714467600000,0.99,1714467600
1714471200000,1.05,1714471200
1714474800000,0.81,1714474800
1714478400000,0.93,1714478400
1714482000000,0.91,1714482000
1714485600000,1.07,1714485600
1714489200000,0.87,1714489200
1714492800000,0.87,1714492800
1714496400000,1.03,1714496400
1714500000000,1.02,1714500000
1714503600000,0.78,1714503600
1714507200000,1.08,1714507200
1714510800000,1.14,1714510800
1714514400000,1.09,1714514400
1714518000000,1.08,1714518000
1714521600000,0.78,1714521600
1714525200000,0.97,1714525200
1714528800000,0.92,1714528800
1714532400000,1.17,1714532400
1714536000000,0.98,1714536000
1714539600000,0.78,1714539600
1714543200000,0.79,1714543200
1714546800000,0.82,1714546800
1714550400000,0.94,1714550400
1714554000000,1.06,1714554000
1714557600000,1.22,1714557600
1714561200000,0.9,1714561200
1714564800000,0.95,1714564800
1714568400000,0.85,1714568400
1714572000000,1.0,1714572000
1714575600000,0.89,1714575600
1714579200000,1.06,1714579200
1714582800000,1.11,1714582800
1714586400000,1.04,1714586400
1714590000000,0.85,1714590000
1714593600000,1.06,1714593600
1714597200000,1.2,1714597200
1714600800000,0.94,1714600800
1714604400000,1.2,1714604400
1714608000000,0.8,1714608000
1714611600000,0.77,1714611600
1714615200000,1.15,1714615200
1714618800000,0.91,1714618800
1714622400000,0.78,1714622400
1714626000000,1.1,1714626000
1714629600000,1.19,1714629600
1714633200000,1.08,1714633200
1714636800000,1.09,1714636800
1714640400000,0.96,1714640400
1714644000000,0.91,1714644000
1714647600000,1.21,1714647600
1714651200000,0.96,1714651200
1714654800000,0.96,1714654800
1714658400000,1.12,1714658400
1714662000000,1.0,1714662000
1714665600000,0.86,1714665600
1714669200000,1.04,1714669200
1714672800000,1.05,1714672800
1714676400000,1.1,1714676400
1714680000000,0.73,1714680000
1714683600000,1.36,1714683600
1714687200000,1.05,1714687200
1714690800000,0.76,1714690800
1714694400000,0.87,1714694400
1714698000000,1.16,1714698000
1714701600000,1.18,1714701600
1714705200000,1.09,1714705200
1714708800000,0.96,1714708800
1714712400000,0.81,1714712400
1714716000000,0.68,1714716000
1714719600000,1.1,1714719600
1714723200000,1.03,1714723200
1714726800000,1.51,1714726800
1714730400000,0.7,1714730400
1714734000000,1.18,1714734000
1714737600000,1.16,1714737600
1714741200000,1.08,1714741200
1714744800000,1.01,1714744800
1714748400000,1.03,1714748400
1714752000000,1.05,1714752000
1714755600000,0.98,1714755600
1714759200000,1.0,1714759200
1714762800000,1.05,1714762800
1714766400000,1.28,1714766400
1714770000000,1.0,1714770000
1714773600000,0.97,1714773600
1714777200000,1.07,1714777200
1714780800000,0.98,1714780800
1714784400000,1.06,1714784400
1714788000000,0.92,1714788000
1714791600000,1.14,1714791600
1714795200000,1.38,1714795200
1714798800000,1.12,1714798800
1714802400000,0.66,1714802400
1714806000000,1.21,1714806000
1714809600000,1.17,1714809600
1714813200000,0.93,1714813200
1714816800000,1.54,1714816800
1714820400000,0.86,1714820400
1714824000000,1.15,1714824000
1714827600000,0.87,1714827600
1714831200000,1.18,1714831200
1714834800000,0.89,1714834800
1714838400000,0.92,1714838400
1714842000000,0.87,1714842000
1714845600000,1.26,1714845600
1714849200000,1.47,1714849200
1714852800000,0.91,1714852800
1714856400000,0.88,1714856400
1714860000000,0.72,1714860000
1714863600000,0.96,1714863600
1714867200000,0.83,1714867200
1714870800000,0.79,1714870800
1714874400000,0.94,1714874400
1714878000000,1.12,1714878000
1714881600000,1.22,1714881600
1714885200000,0.76,1714885200
1714888800000,1.2,1714888800
1714892400000,1.39,1714892400
1714896000000,0.97,1714896000
1714899600000,1.06,1714899600
1714903200000,0.99,1714903200
1714906800000,1.15,1714906800
1714910400000,0.79,1714910400
1714914000000,1.17,1714914000
1714917600000,1.07,1714917600
1714921200000,1.23,1714921200
1714924800000,0.92,1714924800
1714928400000,0.87,1714928400
1714932000000,0.76,1714932000
1714935600000,0.98,1714935600
1714939200000,0.86,1714939200
1714942800000,1.6,1714942800
1714946400000,1.04,1714946400
1714950000000,1.34,1714950000
1714953600000,1.09,1714953600
1714957200000,0.75,1714957200
1714960800000,0.61,1714960800
1714964400000,1.01,1714964400
1714968000000,1.37,1714968000
1714971600000,1.22,1714971600
1714975200000,1.0,1714975200
1714978800000,1.27,1714978800
1714982400000,1.25,1714982400
1714986000000,1.12,1714986000
1714989600000,0.83,1714989600
1714993200000,1.06,1714993200
1714996800000,0.83,1714996800
