start_time,datetime,long_liquidations,long_liquidations_usd,short_liquidations,short_liquidations_usd
1713610800000,2024-04-20 11:00:00,0.00401576,254.73534,4.0490156,259669.92906
1713614400000,2024-04-20 12:00:00,0.33560016,21256.18006,1.495,95843.02313
1713618000000,2024-04-20 13:00:00,0.002,127.27522,1.86801558,120007.13558
1713621600000,2024-04-20 14:00:00,0.057,3618.08783,0.102,6546.47773
1713625200000,2024-04-20 15:00:00,0.225,14475.55631,15.05148041,972535.69712
1713628800000,2024-04-20 16:00:00,2.71144468,174289.85973,3.603,234472.18164
1713632400000,2024-04-20 17:00:00,0.24,15594.65533,10.06007674,658705.27272
1713636000000,2024-04-20 18:00:00,1.37765476,89108.26213,0.624,40808.31023
1713639600000,2024-04-20 19:00:00,1.89101549,121994.1156,0.0,0.0
1713643200000,2024-04-20 20:00:00,2.34319434,150860.99569,0.207,13491.24625
1713646800000,2024-04-20 21:00:00,0.142,9155.67531,0.093,6041.33258
1713650400000,2024-04-20 22:00:00,0.68560655,44089.60775,0.004,260.03952
1713654000000,2024-04-20 23:00:00,0.042,2714.76198,2.76407677,180066.82066
1713657600000,2024-04-21 00:00:00,1.75707768,113179.17756,0.279,18158.26071
1713661200000,2024-04-21 01:00:00,0.054,3492.09252,3.68903878,240404.79152
1713664800000,2024-04-21 02:00:00,0.193,12480.05357,3.7455451,245305.07482
1713668400000,2024-04-21 03:00:00,2.22503078,144616.30002,4.1251287,271268.25411
1713672000000,2024-04-21 04:00:00,1.93916989,125416.06674,0.0,0.0
1713675600000,2024-04-21 05:00:00,0.068,4400.76264,2.728,178682.28566
1713679200000,2024-04-21 06:00:00,0.651,42144.88299,0.081,5295.9216
1713682800000,2024-04-21 07:00:00,0.357,23072.98211,0.127,8292.3172
1713686400000,2024-04-21 08:00:00,0.434,28063.59158,0.13925967,9111.62613
1713690000000,2024-04-21 09:00:00,1.56106192,100793.55949,0.066,4294.98648
1713693600000,2024-04-21 10:00:00,0.33709299,21750.95665,0.065,4226.64303
1713697200000,2024-04-21 11:00:00,0.582,37726.58103,4.42099498,289393.48754
1713700800000,2024-04-21 12:00:00,1.59543011,103377.77185,0.339,22110.52718
1713704400000,2024-04-21 13:00:00,4.02522516,260077.71462,0.616,40278.74262
1713708000000,2024-04-21 14:00:00,0.836589,53962.39288,0.0,0.0
1713711600000,2024-04-21 15:00:00,0.02,1291.9222,0.24,15677.48632
1713715200000,2024-04-21 16:00:00,8.09359367,519858.68528,7.282,472380.97158
1713718800000,2024-04-21 17:00:00,0.009,578.57256,4.03253546,262192.5567
1713722400000,2024-04-21 18:00:00,0.0,0.0,0.0,0.0
1713726000000,2024-04-21 19:00:00,0.873,56146.743,0.068,4424.80121
1713729600000,2024-04-21 20:00:00,0.4212801,27015.52025,0.067,4345.98148
1713733200000,2024-04-21 21:00:00,0.41232244,26590.35108,3.9735968,259330.96343
1713736800000,2024-04-21 22:00:00,0.57755943,37134.52812,1.34206128,87520.74875
1713740400000,2024-04-21 23:00:00,0.0,0.0,0.002,130.41186
1713744000000,2024-04-22 00:00:00,2.56603097,165538.33938,1.348,88115.07279
1713747600000,2024-04-22 01:00:00,6.04403573,390389.61086,7.03977342,461851.06775
1713751200000,2024-04-22 02:00:00,1.14283351,73496.54801,0.69909221,45444.75435
1713754800000,2024-04-22 03:00:00,0.16310684,10675.87092,18.5247195,1221691.11456
1713758400000,2024-04-22 04:00:00,3.858,251903.03531,1.105,73015.17952
1713762000000,2024-04-22 05:00:00,0.002,130.95668,10.01556608,665363.67757
1713765600000,2024-04-22 06:00:00,0.065,4282.8015,3.488,232120.63715
1713769200000,2024-04-22 07:00:00,3.65933736,240683.43194,0.952,63494.42141
1713772800000,2024-04-22 08:00:00,6.8287611,447886.21525,0.121,8032.06862
1713776400000,2024-04-22 09:00:00,0.638,41823.8087,0.013,859.11315
1713780000000,2024-04-22 10:00:00,0.001,65.75919,0.193,12799.379
1713783600000,2024-04-22 11:00:00,2.17149549,142067.87548,0.0,0.0
1713787200000,2024-04-22 12:00:00,0.19697816,12893.57774,0.26342265,17430.96659
1713790800000,2024-04-22 13:00:00,1.93331144,126746.10394,4.7679737,316417.91701
1713794400000,2024-04-22 14:00:00,0.7178821,47237.51917,2.88409577,192041.92526
1713798000000,2024-04-22 15:00:00,3.92415128,256827.23052,0.353,23375.18888
1713801600000,2024-04-22 16:00:00,2.222,146164.96487,2.62010076,174183.19258
1713805200000,2024-04-22 17:00:00,0.049,3246.33383,3.01635718,201601.41098
1713808800000,2024-04-22 18:00:00,9.80789243,647372.59672,0.354,23638.5466
1713812400000,2024-04-22 19:00:00,2.91510443,192081.87009,1.005,67097.39811
1713816000000,2024-04-22 20:00:00,0.719,47579.91711,2.00733259,134344.1158
1713819600000,2024-04-22 21:00:00,0.88001512,58148.99106,0.076,5070.00332
1713823200000,2024-04-22 22:00:00,0.032,2140.05504,6.19045514,415265.00946
1713826800000,2024-04-22 23:00:00,1.70302124,113393.58152,0.4519848,30476.30432
1713830400000,2024-04-23 00:00:00,0.804,53417.70476,1.638,109873.43798
1713834000000,2024-04-23 01:00:00,1.11203007,73990.03612,0.867,58352.8296
1713837600000,2024-04-23 02:00:00,2.54457182,168775.16438,0.0,0.0
1713841200000,2024-04-23 03:00:00,1.82592092,120949.27278,0.033,2204.21231
1713844800000,2024-04-23 04:00:00,3.28563118,216906.8248,0.013,864.93833
1713848400000,2024-04-23 05:00:00,0.249,16420.15765,1.9056215,127237.96304
1713852000000,2024-04-23 06:00:00,1.12208609,74128.92075,0.055,3668.23527
1713855600000,2024-04-23 07:00:00,3.94694772,259985.70148,0.0,0.0
1713859200000,2024-04-23 08:00:00,0.68055128,44745.15651,0.518,34436.06165
1713862800000,2024-04-23 09:00:00,0.0,0.0,0.43121046,28682.31202
1713866400000,2024-04-23 10:00:00,0.021,1384.73055,0.438,29122.60187
1713870000000,2024-04-23 11:00:00,2.38517714,156646.6728,0.012,796.37504
1713873600000,2024-04-23 12:00:00,1.43192173,93917.73415,0.341,22622.44134
1713877200000,2024-04-23 13:00:00,0.152,10031.88422,8.24936778,549795.10445
1713880800000,2024-04-23 14:00:00,5.2659183,349220.85626,19.27123057,1292309.55816
1713884400000,2024-04-23 15:00:00,4.68825742,309889.54576,0.488,32691.18308
1713888000000,2024-04-23 16:00:00,0.002,132.7027,2.39,160124.16018
1713891600000,2024-04-23 17:00:00,0.034,2263.36544,0.805,53995.15003
1713895200000,2024-04-23 18:00:00,0.248,16452.85691,0.0,0.0
1713898800000,2024-04-23 19:00:00,1.96978258,130353.04168,0.0,0.0
1713902400000,2024-04-23 20:00:00,12.0423854,792205.58821,0.184,12240.11246
1713906000000,2024-04-23 21:00:00,0.161,10644.70421,0.55207504,36779.89642
1713909600000,2024-04-23 22:00:00,0.07,4621.63604,3.301,220088.0781
1713913200000,2024-04-23 23:00:00,2.475,163114.59345,1.482,98672.16527
1713916800000,2024-04-24 00:00:00,0.065,4327.29069,6.72623922,449697.39077
1713920400000,2024-04-24 01:00:00,0.344,22863.22113,7.29549227,489122.89216
1713924000000,2024-04-24 02:00:00,1.06,70206.24043,0.296,19799.38251
1713927600000,2024-04-24 03:00:00,0.009,600.00768,0.294,19676.99319
1713931200000,2024-04-24 04:00:00,0.0,0.0,7.36,494020.42503
1713934800000,2024-04-24 05:00:00,1.71522565,113910.32988,0.8940297,60169.04075
1713938400000,2024-04-24 06:00:00,0.91969387,60974.61971,0.215,14405.91798
1713942000000,2024-04-24 07:00:00,0.074,4906.57711,0.221,14820.15529
1713945600000,2024-04-24 08:00:00,0.578,38282.54664,0.041,2745.91012
1713949200000,2024-04-24 09:00:00,3.99899371,264353.62933,0.0,0.0
1713952800000,2024-04-24 10:00:00,0.89553061,59090.50062,0.091,6054.36113
1713956400000,2024-04-24 11:00:00,0.003,198.37926,2.238,149569.45954
1713960000000,2024-04-24 12:00:00,0.66856349,44217.68051,1.48564692,99444.00293
1713963600000,2024-04-24 13:00:00,4.66520877,306792.39477,1.653,109790.46464
1713967200000,2024-04-24 14:00:00,15.7292038,1022204.12856,2.357,154272.45002
1713970800000,2024-04-24 15:00:00,7.41517071,477631.83393,1.464,95459.07078
1713974400000,2024-04-24 16:00:00,11.41964964,732604.54917,4.08519747,265697.08984
1713978000000,2024-04-24 17:00:00,0.146,9426.76196,2.4662607,160866.73753
1713981600000,2024-04-24 18:00:00,17.16928438,1101701.99163,0.0,0.0
1713985200000,2024-04-24 19:00:00,11.409162,727382.04338,3.29656366,212822.03731
1713988800000,2024-04-24 20:00:00,20.46101954,1298442.30638,3.13202968,201428.25549
1713992400000,2024-04-24 21:00:00,0.014,893.70904,1.14,73591.22576
1713996000000,2024-04-24 22:00:00,4.409,281044.32816,0.243,15640.27825
1713999600000,2024-04-24 23:00:00,6.81099327,433434.71819,3.126,201378.56178
1714003200000,2024-04-25 00:00:00,0.0,0.0,5.621299,364230.3743
1714006800000,2024-04-25 01:00:00,2.71457288,173550.64678,0.223,14367.80231
1714010400000,2024-04-25 02:00:00,3.78758137,241076.5723,1.094,70444.40624
1714014000000,2024-04-25 03:00:00,1.031,65890.09399,0.81588253,52732.04389
1714017600000,2024-04-25 04:00:00,1.94343323,124086.6558,0.31396253,20246.22674
1714021200000,2024-04-25 05:00:00,0.25201569,16077.97648,0.783,50514.43683
1714024800000,2024-04-25 06:00:00,0.146,9343.09683,0.252,16269.954
1714028400000,2024-04-25 07:00:00,5.6536444,359832.68341,0.05,3214.332
1714032000000,2024-04-25 08:00:00,1.48275604,94177.83591,0.126,8111.3997
1714035600000,2024-04-25 09:00:00,0.64965996,41329.19331,2.067,132987.41659
1714039200000,2024-04-25 10:00:00,167.44610253,10539495.81334,0.418,26751.57224
1714042800000,2024-04-25 11:00:00,0.081,5121.79724,6.63454539,424918.94748
1714046400000,2024-04-25 12:00:00,7.96370898,504364.72119,2.16848228,139509.16119
1714050000000,2024-04-25 13:00:00,4.06932202,255551.30681,12.08942293,768991.37027
1714053600000,2024-04-25 14:00:00,10.04180759,633884.21108,11.3903603,728157.23024
1714057200000,2024-04-25 15:00:00,0.023,1459.51877,11.64699003,746917.10698
1714060800000,2024-04-25 16:00:00,0.088,5607.45136,6.08989351,392954.94292
1714064400000,2024-04-25 17:00:00,2.036,130794.82663,4.44150623,288266.36009
1714068000000,2024-04-25 18:00:00,2.37756748,152761.61233,1.28209211,83402.08878
1714071600000,2024-04-25 19:00:00,0.0,0.0,1.189,77282.38217
1714075200000,2024-04-25 20:00:00,0.61148234,39333.08179,19.59838373,1281658.5549
1714078800000,2024-04-25 21:00:00,2.6,167770.27246,9.6528771,630910.49432
1714082400000,2024-04-25 22:00:00,0.65801554,42329.25281,0.007,454.61171
1714086000000,2024-04-25 23:00:00,1.35715578,87156.00514,0.0,0.0
1714089600000,2024-04-26 00:00:00,8.11975407,518720.01887,0.246,15888.91349
1714093200000,2024-04-26 01:00:00,8.22537283,524309.22054,4.62090247,298746.59071
1714096800000,2024-04-26 02:00:00,0.565,36215.92442,0.187,12125.01751
1714100400000,2024-04-26 03:00:00,0.57,36502.94223,0.0,0.0
1714104000000,2024-04-26 04:00:00,4.2834078,273829.68959,0.04,2582.9104
1714107600000,2024-04-26 05:00:00,0.21429759,13683.81333,0.667,43172.43989
1714111200000,2024-04-26 06:00:00,0.527,33730.60191,0.019,1230.34824
1714114800000,2024-04-26 07:00:00,1.788,114432.61284,0.618,40058.2119
1714118400000,2024-04-26 08:00:00,0.332,21230.14788,0.197,12722.34883
1714122000000,2024-04-26 09:00:00,0.164,10523.13106,0.55847863,36151.73151
1714125600000,2024-04-26 10:00:00,2.56578411,164000.99738,0.004,258.55532
1714129200000,2024-04-26 11:00:00,0.00597352,381.0,0.008,515.77368
1714132800000,2024-04-26 12:00:00,2.72,173602.95109,1.61327644,104250.29043
1714136400000,2024-04-26 13:00:00,3.12459078,198527.33832,14.3890632,928989.38264
1714140000000,2024-04-26 14:00:00,10.96755023,701591.10523,4.30297115,279385.41066
1714143600000,2024-04-26 15:00:00,12.11188863,766004.68661,0.625,39896.72292
1714147200000,2024-04-26 16:00:00,0.76639607,48348.82746,1.30606349,83495.87135
1714150800000,2024-04-26 17:00:00,0.0,0.0,2.42686434,155891.04658
1714154400000,2024-04-26 18:00:00,0.038,2421.25968,0.654,42092.63427
1714158000000,2024-04-26 19:00:00,0.39050388,24816.68111,0.0,0.0
1714161600000,2024-04-26 20:00:00,0.04603151,2928.05318,1.285,82601.44454
1714165200000,2024-04-26 21:00:00,0.051,3244.24395,0.011,705.93457
1714168800000,2024-04-26 22:00:00,1.37247292,87212.10808,0.148,9498.39266
1714172400000,2024-04-26 23:00:00,0.0,0.0,0.0,0.0
1714176000000,2024-04-27 00:00:00,25.57275982,1610336.72663,0.19,12044.97732
1714179600000,2024-04-27 01:00:00,9.09247822,567907.81836,2.194,138228.55457
1714183200000,2024-04-27 02:00:00,1.67801608,105187.72958,7.4946265,475233.28421
1714186800000,2024-04-27 03:00:00,0.254,15893.03696,0.019,1202.43508
1714190400000,2024-04-27 04:00:00,0.047,2945.73863,0.064,4048.59562
1714194000000,2024-04-27 05:00:00,0.54483139,34144.25319,0.008,505.33712
1714197600000,2024-04-27 06:00:00,0.183,11461.31092,0.822,52082.34735
1714201200000,2024-04-27 07:00:00,0.0,0.0,0.209,13247.51505
1714204800000,2024-04-27 08:00:00,0.046,2887.62376,0.025,1579.28636
1714208400000,2024-04-27 09:00:00,0.06,3757.18418,0.071,4465.99859
1714212000000,2024-04-27 10:00:00,2.63787435,164855.42676,0.0,0.0
1714215600000,2024-04-27 11:00:00,0.874,54574.60611,0.911,57551.22238
1714219200000,2024-04-27 12:00:00,0.021,1342.25599,1.329,84158.76105
1714222800000,2024-04-27 13:00:00,0.022,1384.27116,0.968,61366.29853
1714226400000,2024-04-27 14:00:00,0.222,13949.55885,1.09203145,69378.69766
1714230000000,2024-04-27 15:00:00,2.07916822,130235.39235,0.0,0.0
1714233600000,2024-04-27 16:00:00,1.91712452,119945.40624,0.434,27482.89
1714237200000,2024-04-27 17:00:00,0.568,35704.83177,14.54174724,923735.85467
1714240800000,2024-04-27 18:00:00,8.69830307,546293.32393,4.13881837,263694.95388
1714244400000,2024-04-27 19:00:00,0.051,3211.63677,0.039,2478.44259
1714248000000,2024-04-27 20:00:00,0.387,24354.73378,0.2,12734.55796
1714251600000,2024-04-27 21:00:00,0.007,440.13004,0.005,317.5361
1714255200000,2024-04-27 22:00:00,0.0,0.0,0.136,8651.7112
1714258800000,2024-04-27 23:00:00,0.0,0.0,1.53017264,97532.12413
1714262400000,2024-04-28 00:00:00,0.004,252.94684,6.92418901,442355.59269
1714266000000,2024-04-28 01:00:00,0.015,949.5222,14.585,934345.03073
1714269600000,2024-04-28 02:00:00,0.079,5024.18155,6.65559286,426661.66343
1714273200000,2024-04-28 03:00:00,1.298,82788.41785,9.74773874,628399.97439
1714276800000,2024-04-28 04:00:00,1.61956611,103066.47791,0.0,0.0
1714280400000,2024-04-28 05:00:00,0.38,24146.1826,0.074,4739.1322
1714284000000,2024-04-28 06:00:00,0.862,54776.42467,0.303,19445.14415
1714287600000,2024-04-28 07:00:00,0.063,4017.07724,0.674,43320.05808
1714291200000,2024-04-28 08:00:00,1.28921483,81765.55659,0.0,0.0
1714294800000,2024-04-28 09:00:00,0.024,1522.63766,0.0,0.0
1714298400000,2024-04-28 10:00:00,4.812164,304359.68767,0.471,30091.23186
1714302000000,2024-04-28 11:00:00,0.45136235,28507.69499,0.002,127.86806
1714305600000,2024-04-28 12:00:00,0.017,1075.31722,0.327,20886.91499
1714309200000,2024-04-28 13:00:00,0.0,0.0,0.97818763,62559.8855
1714312800000,2024-04-28 14:00:00,1.53450636,97054.99947,0.02,1277.52973
1714316400000,2024-04-28 15:00:00,0.67212662,42471.16795,0.0,0.0
1714320000000,2024-04-28 16:00:00,0.004,253.01828,0.226,14456.29508
1714323600000,2024-04-28 17:00:00,0.0,0.0,0.297,19007.30914
1714327200000,2024-04-28 18:00:00,0.0,0.0,0.74889459,48047.7462
1714330800000,2024-04-28 19:00:00,0.03501575,2221.0248,0.009,577.45458
1714334400000,2024-04-28 20:00:00,0.855,54168.16095,0.0,0.0
1714338000000,2024-04-28 21:00:00,0.534,33825.58275,0.0,0.0
1714341600000,2024-04-28 22:00:00,4.87515822,306859.64021,0.061,3895.53198
1714345200000,2024-04-28 23:00:00,17.73395225,1109369.77342,0.77730991,49203.49752
1714348800000,2024-04-29 00:00:00,0.002,125.95278,0.89917356,57081.75698
1714352400000,2024-04-29 01:00:00,0.039,2455.16649,0.35001574,22221.8882
1714356000000,2024-04-29 02:00:00,8.75099326,547247.1946,0.162,10225.97634
1714359600000,2024-04-29 03:00:00,17.88624265,1112577.20288,0.14,8801.09986
1714363200000,2024-04-29 04:00:00,2.30440966,142742.10248,1.40804784,88456.11334
1714366800000,2024-04-29 05:00:00,10.49634048,649975.97848,0.153,9573.25348
1714370400000,2024-04-29 06:00:00,7.77097971,480476.74454,0.105,6549.0649
1714374000000,2024-04-29 07:00:00,0.072,4445.79234,1.29099787,80715.71614
1714377600000,2024-04-29 08:00:00,0.092,5702.49863,0.96860393,60704.01168
1714381200000,2024-04-29 09:00:00,0.0,0.0,1.9147669,120195.26276
1714384800000,2024-04-29 10:00:00,0.189,11746.671,1.172,73612.39338
1714388400000,2024-04-29 11:00:00,9.30269708,576560.85013,0.007,437.25038
1714392000000,2024-04-29 12:00:00,0.47544178,29455.76984,3.73207955,234398.28456
1714395600000,2024-04-29 13:00:00,8.54907908,528826.80082,0.135,8472.4073
1714399200000,2024-04-29 14:00:00,1.465,91476.13827,21.52800493,1354275.00049
1714402800000,2024-04-29 15:00:00,0.003,188.12925,2.988,189011.78794
1714406400000,2024-04-29 16:00:00,0.54751173,34260.50452,0.19603155,12417.46348
1714410000000,2024-04-29 17:00:00,0.008,501.402,0.9611686,60813.63474
1714413600000,2024-04-29 18:00:00,2.245,140335.96597,0.0,0.0
1714417200000,2024-04-29 19:00:00,0.96709818,60334.43139,2.208,139311.63314
1714420800000,2024-04-29 20:00:00,0.0,0.0,1.52344291,96458.56615
1714424400000,2024-04-29 21:00:00,0.63,39424.89745,1.847,117047.39896
1714428000000,2024-04-29 22:00:00,0.0,0.0,25.09298728,1601942.08227
1714431600000,2024-04-29 23:00:00,1.07187688,68170.3341,5.23782649,336676.25067
1714435200000,2024-04-30 00:00:00,1.50516679,95497.65745,19.91771996,1287479.34078
1714438800000,2024-04-30 01:00:00,21.58085054,1375736.80279,0.133,8506.57955
1714442400000,2024-04-30 02:00:00,5.17131232,326219.12698,5.51920353,352777.01608
1714446000000,2024-04-30 03:00:00,0.0970158,6143.07346,0.042,2690.45238
1714449600000,2024-04-30 04:00:00,3.017,190547.05416,0.0,0.0
1714453200000,2024-04-30 05:00:00,4.02916229,253585.67932,0.268,17029.93914
1714456800000,2024-04-30 06:00:00,0.261,16493.69139,0.583,37077.54585
1714460400000,2024-04-30 07:00:00,1.7190159,108205.39783,0.013,826.61787
1714464000000,2024-04-30 08:00:00,49.01507726,3030009.37585,0.51001595,31948.5917
1714467600000,2024-04-30 09:00:00,2.6982473,166051.65804,0.437,27162.09586
1714471200000,2024-04-30 10:00:00,2.46283252,150993.61863,0.583,36130.89786
1714474800000,2024-04-30 11:00:00,20.11645594,1226223.8475,0.36,22150.66689
1714478400000,2024-04-30 12:00:00,11.97993308,727721.09277,8.07912262,496113.83276
1714482000000,2024-04-30 13:00:00,7.98118655,483703.67143,0.275,16914.25004
1714485600000,2024-04-30 14:00:00,5.71894989,345914.55484,15.51139117,951716.22244
1714489200000,2024-04-30 15:00:00,9.948533,603473.16993,0.41,25053.56936
1714492800000,2024-04-30 16:00:00,22.97289265,1381332.87838,3.31123088,201357.68465
1714496400000,2024-04-30 17:00:00,12.36087286,740246.37209,3.49319817,211709.28097
1714500000000,2024-04-30 18:00:00,12.04624435,720973.06051,1.281,77724.61072
1714503600000,2024-04-30 19:00:00,21.40733747,1270633.53594,2.874,173799.26849
1714507200000,2024-04-30 20:00:00,9.45365649,561647.78602,8.34749846,501476.91871
1714510800000,2024-04-30 21:00:00,0.0,0.0,2.84834758,172304.22496
1714514400000,2024-04-30 22:00:00,5.56194675,335699.47013,34.23584772,2090044.58335
1714518000000,2024-04-30 23:00:00,0.208,12517.60811,6.011,367112.78525
1714521600000,2024-05-01 00:00:00,6.32869212,380253.18985,1.004,60794.62177
1714525200000,2024-05-01 01:00:00,7.0536067,421076.37151,3.75655967,227382.85123
1714528800000,2024-05-01 02:00:00,7.92629885,471279.99885,1.10048317,66137.60058
1714532400000,2024-05-01 03:00:00,0.015,897.91739,3.72801655,225211.034
1714536000000,2024-05-01 04:00:00,0.044,2640.20141,0.185,11184.72664
1714539600000,2024-05-01 05:00:00,1.19590166,71487.1779,0.033,1995.44649
1714543200000,2024-05-01 06:00:00,14.71418347,874578.35987,0.106,6363.72781
1714546800000,2024-05-01 07:00:00,33.2964826,1933372.75396,6.98330409,407069.23808
1714550400000,2024-05-01 08:00:00,24.91264666,1407899.27739,5.4143922,310333.40976
1714554000000,2024-05-01 09:00:00,3.42049911,194892.95417,26.25974777,1514984.32404
1714557600000,2024-05-01 10:00:00,9.86116452,559397.97966,21.83336535,1265554.11995
1714561200000,2024-05-01 11:00:00,2.841,162760.23245,3.50484662,203396.48441
1714564800000,2024-05-01 12:00:00,3.59051547,207200.22187,5.70039313,332411.48423
1714568400000,2024-05-01 13:00:00,5.93328705,339892.34074,5.296,306594.36508
1714572000000,2024-05-01 14:00:00,2.12147494,120939.80862,2.47311566,142698.10895
1714575600000,2024-05-01 15:00:00,15.50816678,878671.60486,0.651,37265.30223
